5367,strukturell,FDP,52
5368,strukturell,BÜNDNIS 90/DIE GRÜNEN,72
5369,strukturell,DIE LINKE,48
5370,Vorwurf,CDU/CSU,171
5371,Vorwurf,SPD,89
5372,Vorwurf,FDP,86
5373,Vorwurf,BÜNDNIS 90/DIE GRÜNEN,59
5374,Vorwurf,DIE LINKE,39
5375,Modell,CDU/CSU,298
5376,Modell,SPD,289
5377,Modell,FDP,171
5378,Modell,BÜNDNIS 90/DIE GRÜNEN,147
5379,Modell,DIE LINKE,96
5380,Rechnung,CDU/CSU,263
5381,Rechnung,SPD,133
5382,Rechnung,FDP,114
5383,Rechnung,BÜNDNIS 90/DIE GRÜNEN,61
5384,Rechnung,DIE LINKE,74
5385,herauskommen,CDU/CSU,32
5386,herauskommen,SPD,34
5387,herauskommen,FDP,19
5388,herauskommen,BÜNDNIS 90/DIE GRÜNEN,22
5389,herauskommen,DIE LINKE,18
5390,beseitigen,CDU/CSU,121
5391,beseitigen,SPD,72
5392,beseitigen,FDP,49
5393,beseitigen,BÜNDNIS 90/DIE GRÜNEN,46
5394,beseitigen,DIE LINKE,36
5395,Wahlrecht,CDU/CSU,147
5396,Wahlrecht,SPD,125
5397,Wahlrecht,FDP,46
5398,Wahlrecht,BÜNDNIS 90/DIE GRÜNEN,65
5399,Wahlrecht,DIE LINKE,59
5400,Bedarf,CDU/CSU,261
5401,Bedarf,SPD,166
5402,Bedarf,FDP,102
5403,Bedarf,BÜNDNIS 90/DIE GRÜNEN,117
5404,Bedarf,DIE LINKE,132
5405,beantragen,CDU/CSU,75
5406,beantragen,SPD,47
5407,beantragen,FDP,23
5408,beantragen,BÜNDNIS 90/DIE GRÜNEN,34
5409,beantragen,DIE LINKE,34
5410,Bahn,CDU/CSU,353
5411,Bahn,SPD,306
5412,Bahn,FDP,154
5413,Bahn,BÜNDNIS 90/DIE GRÜNEN,220
5414,Bahn,DIE LINKE,320
5415,Rechtsausschuß,CDU/CSU,0
5416,Rechtsausschuß,SPD,0
5417,Rechtsausschuß,FDP,0
5418,Rechtsausschuß,BÜNDNIS 90/DIE GRÜNEN,0
5419,Rechtsausschuß,DIE LINKE,0
5420,effizient,CDU/CSU,282
5421,effizient,SPD,112
5422,effizient,FDP,174
5423,effizient,BÜNDNIS 90/DIE GRÜNEN,97
5424,effizient,DIE LINKE,26
5425,komplett,CDU/CSU,125
5426,komplett,SPD,142
5427,komplett,FDP,65
5428,komplett,BÜNDNIS 90/DIE GRÜNEN,97
5429,komplett,DIE LINKE,103
5430,b,CDU/CSU,228878
5431,b,SPD,185217
5432,b,FDP,110425
5433,b,BÜNDNIS 90/DIE GRÜNEN,103318
5434,b,DIE LINKE,102432
5435,Stiftung,CDU/CSU,304
5436,Stiftung,SPD,234
5437,Stiftung,FDP,204
5438,Stiftung,BÜNDNIS 90/DIE GRÜNEN,144
5439,Stiftung,DIE LINKE,151
5440,Volker,CDU/CSU,16
5441,Volker,SPD,15
5442,Volker,FDP,6
5443,Volker,BÜNDNIS 90/DIE GRÜNEN,12
5444,Volker,DIE LINKE,11
5445,passen,CDU/CSU,229
5446,passen,SPD,185
5447,passen,FDP,106
5448,passen,BÜNDNIS 90/DIE GRÜNEN,93
5449,passen,DIE LINKE,62
5450,Hoffnung,CDU/CSU,157
5451,Hoffnung,SPD,184
5452,Hoffnung,FDP,62
5453,Hoffnung,BÜNDNIS 90/DIE GRÜNEN,76
5454,Hoffnung,DIE LINKE,66
5455,gegenwärtig,CDU/CSU,122
5456,gegenwärtig,SPD,114
5457,gegenwärtig,FDP,97
5458,gegenwärtig,BÜNDNIS 90/DIE GRÜNEN,44
5459,gegenwärtig,DIE LINKE,73
5460,Wille,CDU/CSU,172
5461,Wille,SPD,133
5462,Wille,FDP,91
5463,Wille,BÜNDNIS 90/DIE GRÜNEN,109
5464,Wille,DIE LINKE,104
5465,bekämpfen,CDU/CSU,129
5466,bekämpfen,SPD,112
5467,bekämpfen,FDP,89
5468,bekämpfen,BÜNDNIS 90/DIE GRÜNEN,56
5469,bekämpfen,DIE LINKE,85
5470,Institut,CDU/CSU,372
5471,Institut,SPD,272
5472,Institut,FDP,194
5473,Institut,BÜNDNIS 90/DIE GRÜNEN,199
5474,Institut,DIE LINKE,168
5475,Fachkraft,CDU/CSU,1
5476,Fachkraft,SPD,4
5477,Fachkraft,FDP,1
5478,Fachkraft,BÜNDNIS 90/DIE GRÜNEN,3
5479,Fachkraft,DIE LINKE,3
5480,verhalten,CDU/CSU,177
5481,verhalten,SPD,115
5482,verhalten,FDP,92
5483,verhalten,BÜNDNIS 90/DIE GRÜNEN,66
5484,verhalten,DIE LINKE,74
5485,Plan,CDU/CSU,393
5486,Plan,SPD,374
5487,Plan,FDP,240
5488,Plan,BÜNDNIS 90/DIE GRÜNEN,207
5489,Plan,DIE LINKE,175
5490,echt,CDU/CSU,10921
5491,echt,SPD,8029
5492,echt,FDP,5318
5493,echt,BÜNDNIS 90/DIE GRÜNEN,6110
5494,echt,DIE LINKE,5571
5495,dankbar,CDU/CSU,321
5496,dankbar,SPD,110
5497,dankbar,FDP,85
5498,dankbar,BÜNDNIS 90/DIE GRÜNEN,32
5499,dankbar,DIE LINKE,25
5500,Entlastung,CDU/CSU,186
5501,Entlastung,SPD,103
5502,Entlastung,FDP,98
5503,Entlastung,BÜNDNIS 90/DIE GRÜNEN,65
5504,Entlastung,DIE LINKE,68
5505,Unionsfraktion,CDU/CSU,62
5506,Unionsfraktion,SPD,38
5507,Unionsfraktion,FDP,7
5508,Unionsfraktion,BÜNDNIS 90/DIE GRÜNEN,13
5509,Unionsfraktion,DIE LINKE,11
5510,Arbeitgeber,CDU/CSU,354
5511,Arbeitgeber,SPD,273
5512,Arbeitgeber,FDP,147
5513,Arbeitgeber,BÜNDNIS 90/DIE GRÜNEN,130
5514,Arbeitgeber,DIE LINKE,200
5515,Kanzlerin,CDU/CSU,66
5516,Kanzlerin,SPD,299
5517,Kanzlerin,FDP,21
5518,Kanzlerin,BÜNDNIS 90/DIE GRÜNEN,161
5519,Kanzlerin,DIE LINKE,106
5520,Waffe,CDU/CSU,172
5521,Waffe,SPD,192
5522,Waffe,FDP,63
5523,Waffe,BÜNDNIS 90/DIE GRÜNEN,148
5524,Waffe,DIE LINKE,421
5525,weitergehen,CDU/CSU,141
5526,weitergehen,SPD,73
5527,weitergehen,FDP,56
5528,weitergehen,BÜNDNIS 90/DIE GRÜNEN,45
5529,weitergehen,DIE LINKE,51
5530,Nordrhein,CDU/CSU,175
5531,Nordrhein,SPD,160
5532,Nordrhein,FDP,172
5533,Nordrhein,BÜNDNIS 90/DIE GRÜNEN,132
5534,Nordrhein,DIE LINKE,53
5535,Gegensatz,CDU/CSU,151
5536,Gegensatz,SPD,128
5537,Gegensatz,FDP,95
5538,Gegensatz,BÜNDNIS 90/DIE GRÜNEN,61
5539,Gegensatz,DIE LINKE,76
5540,praktisch,CDU/CSU,158
5541,praktisch,SPD,119
5542,praktisch,FDP,61
5543,praktisch,BÜNDNIS 90/DIE GRÜNEN,70
5544,praktisch,DIE LINKE,74
5545,vorbei,CDU/CSU,168
5546,vorbei,SPD,173
5547,vorbei,FDP,99
5548,vorbei,BÜNDNIS 90/DIE GRÜNEN,97
5549,vorbei,DIE LINKE,104
5550,Prävention,CDU/CSU,163
5551,Prävention,SPD,201
5552,Prävention,FDP,101
5553,Prävention,BÜNDNIS 90/DIE GRÜNEN,82
5554,Prävention,DIE LINKE,54
5555,voranbringen,CDU/CSU,55
5556,voranbringen,SPD,36
5557,voranbringen,FDP,25
5558,voranbringen,BÜNDNIS 90/DIE GRÜNEN,25
5559,voranbringen,DIE LINKE,6
5560,Kampf,CDU/CSU,188
5561,Kampf,SPD,177
5562,Kampf,FDP,98
5563,Kampf,BÜNDNIS 90/DIE GRÜNEN,125
5564,Kampf,DIE LINKE,162
5565,Organisation,CDU/CSU,291
5566,Organisation,SPD,185
5567,Organisation,FDP,117
5568,Organisation,BÜNDNIS 90/DIE GRÜNEN,88
5569,Organisation,DIE LINKE,100
5570,definieren,CDU/CSU,63
5571,definieren,SPD,53
5572,definieren,FDP,46
5573,definieren,BÜNDNIS 90/DIE GRÜNEN,24
5574,definieren,DIE LINKE,13
5575,wundern,CDU/CSU,64
5576,wundern,SPD,75
5577,wundern,FDP,43
5578,wundern,BÜNDNIS 90/DIE GRÜNEN,44
5579,wundern,DIE LINKE,34
5580,verbunden,CDU/CSU,339
5581,verbunden,SPD,223
5582,verbunden,FDP,127
5583,verbunden,BÜNDNIS 90/DIE GRÜNEN,100
5584,verbunden,DIE LINKE,108
5585,Wirklichkeit,CDU/CSU,116
5586,Wirklichkeit,SPD,129
5587,Wirklichkeit,FDP,67
5588,Wirklichkeit,BÜNDNIS 90/DIE GRÜNEN,74
5589,Wirklichkeit,DIE LINKE,84
5590,Einnahme,CDU/CSU,275
5591,Einnahme,SPD,223
5592,Einnahme,FDP,126
5593,Einnahme,BÜNDNIS 90/DIE GRÜNEN,118
5594,Einnahme,DIE LINKE,156
5595,Finanzminister,CDU/CSU,210
5596,Finanzminister,SPD,235
5597,Finanzminister,FDP,134
5598,Finanzminister,BÜNDNIS 90/DIE GRÜNEN,98
5599,Finanzminister,DIE LINKE,74
5600,Finanzkrise,CDU/CSU,159
5601,Finanzkrise,SPD,142
5602,Finanzkrise,FDP,55
5603,Finanzkrise,BÜNDNIS 90/DIE GRÜNEN,61
5604,Finanzkrise,DIE LINKE,117
5605,nachvollziehbar,CDU/CSU,125
5606,nachvollziehbar,SPD,114
5607,nachvollziehbar,FDP,62
5608,nachvollziehbar,BÜNDNIS 90/DIE GRÜNEN,56
5609,nachvollziehbar,DIE LINKE,66
5610,drohen,CDU/CSU,88
5611,drohen,SPD,110
5612,drohen,FDP,36
5613,drohen,BÜNDNIS 90/DIE GRÜNEN,46
5614,drohen,DIE LINKE,61
5615,Verhalten,CDU/CSU,184
5616,Verhalten,SPD,149
5617,Verhalten,FDP,75
5618,Verhalten,BÜNDNIS 90/DIE GRÜNEN,72
5619,Verhalten,DIE LINKE,61
5620,ergreifen,CDU/CSU,346
5621,ergreifen,SPD,290
5622,ergreifen,FDP,132
5623,ergreifen,BÜNDNIS 90/DIE GRÜNEN,186
5624,ergreifen,DIE LINKE,100
5625,Preis,CDU/CSU,404
5626,Preis,SPD,272
5627,Preis,FDP,177
5628,Preis,BÜNDNIS 90/DIE GRÜNEN,173
5629,Preis,DIE LINKE,256
5630,Ausstieg,CDU/CSU,139
5631,Ausstieg,SPD,94
5632,Ausstieg,FDP,41
5633,Ausstieg,BÜNDNIS 90/DIE GRÜNEN,81
5634,Ausstieg,DIE LINKE,65
5635,Einschätzung,CDU/CSU,117
5636,Einschätzung,SPD,126
5637,Einschätzung,FDP,53
5638,Einschätzung,BÜNDNIS 90/DIE GRÜNEN,74
5639,Einschätzung,DIE LINKE,49
5640,Ernährung,CDU/CSU,124
5641,Ernährung,SPD,62
5642,Ernährung,FDP,88
5643,Ernährung,BÜNDNIS 90/DIE GRÜNEN,49
5644,Ernährung,DIE LINKE,72
5645,vorgesehen,CDU/CSU,352
5646,vorgesehen,SPD,357
5647,vorgesehen,FDP,173
5648,vorgesehen,BÜNDNIS 90/DIE GRÜNEN,176
5649,vorgesehen,DIE LINKE,136
5650,Nein,CDU/CSU,620
5651,Nein,SPD,711
5652,Nein,FDP,476
5653,Nein,BÜNDNIS 90/DIE GRÜNEN,425
5654,Nein,DIE LINKE,349
5655,einverstehen,CDU/CSU,0
5656,einverstehen,SPD,0
5657,einverstehen,FDP,0
5658,einverstehen,BÜNDNIS 90/DIE GRÜNEN,0
5659,einverstehen,DIE LINKE,0
5660,aufstellen,CDU/CSU,35
5661,aufstellen,SPD,46
5662,aufstellen,FDP,32
5663,aufstellen,BÜNDNIS 90/DIE GRÜNEN,16
5664,aufstellen,DIE LINKE,11
5665,ökonomisch,CDU/CSU,155
5666,ökonomisch,SPD,196
5667,ökonomisch,FDP,76
5668,ökonomisch,BÜNDNIS 90/DIE GRÜNEN,97
5669,ökonomisch,DIE LINKE,108
5670,Herbst,CDU/CSU,98
5671,Herbst,SPD,129
5672,Herbst,FDP,35
5673,Herbst,BÜNDNIS 90/DIE GRÜNEN,65
5674,Herbst,DIE LINKE,22
5675,Leyen,CDU/CSU,94
5676,Leyen,SPD,347
5677,Leyen,FDP,11
5678,Leyen,BÜNDNIS 90/DIE GRÜNEN,109
5679,Leyen,DIE LINKE,128
5680,bemühen,CDU/CSU,90
5681,bemühen,SPD,51
5682,bemühen,FDP,45
5683,bemühen,BÜNDNIS 90/DIE GRÜNEN,31
5684,bemühen,DIE LINKE,14
5685,IV,CDU/CSU,267
5686,IV,SPD,145
5687,IV,FDP,162
5688,IV,BÜNDNIS 90/DIE GRÜNEN,82
5689,IV,DIE LINKE,432
5690,Westfalen,CDU/CSU,178
5691,Westfalen,SPD,157
5692,Westfalen,FDP,172
5693,Westfalen,BÜNDNIS 90/DIE GRÜNEN,135
5694,Westfalen,DIE LINKE,55
5695,ausrichten,CDU/CSU,29
5696,ausrichten,SPD,23
5697,ausrichten,FDP,19
5698,ausrichten,BÜNDNIS 90/DIE GRÜNEN,13
5699,ausrichten,DIE LINKE,23
5700,vorwerfen,CDU/CSU,52
5701,vorwerfen,SPD,38
5702,vorwerfen,FDP,37
5703,vorwerfen,BÜNDNIS 90/DIE GRÜNEN,19
5704,vorwerfen,DIE LINKE,19
5705,werben,CDU/CSU,192
5706,werben,SPD,126
5707,werben,FDP,52
5708,werben,BÜNDNIS 90/DIE GRÜNEN,63
5709,werben,DIE LINKE,46
5710,vollständig,CDU/CSU,160
5711,vollständig,SPD,126
5712,vollständig,FDP,74
5713,vollständig,BÜNDNIS 90/DIE GRÜNEN,133
5714,vollständig,DIE LINKE,99
5715,Akzeptanz,CDU/CSU,176
5716,Akzeptanz,SPD,113
5717,Akzeptanz,FDP,57
5718,Akzeptanz,BÜNDNIS 90/DIE GRÜNEN,59
5719,Akzeptanz,DIE LINKE,20
5720,offenbar,CDU/CSU,123
5721,offenbar,SPD,176
5722,offenbar,FDP,67
5723,offenbar,BÜNDNIS 90/DIE GRÜNEN,109
5724,offenbar,DIE LINKE,89
5725,Ströbele,CDU/CSU,88
5726,Ströbele,SPD,17
5727,Ströbele,FDP,35
5728,Ströbele,BÜNDNIS 90/DIE GRÜNEN,17
5729,Ströbele,DIE LINKE,24
5730,Frieden,CDU/CSU,378
5731,Frieden,SPD,252
5732,Frieden,FDP,114
5733,Frieden,BÜNDNIS 90/DIE GRÜNEN,160
5734,Frieden,DIE LINKE,230
5735,Summe,CDU/CSU,85
5736,Summe,SPD,110
5737,Summe,FDP,82
5738,Summe,BÜNDNIS 90/DIE GRÜNEN,63
5739,Summe,DIE LINKE,66
5740,Schaden,CDU/CSU,142
5741,Schaden,SPD,111
5742,Schaden,FDP,62
5743,Schaden,BÜNDNIS 90/DIE GRÜNEN,79
5744,Schaden,DIE LINKE,96
5745,Abs,CDU/CSU,1581
5746,Abs,SPD,1244
5747,Abs,FDP,646
5748,Abs,BÜNDNIS 90/DIE GRÜNEN,764
5749,Abs,DIE LINKE,819
5750,gemäß,CDU/CSU,254
5751,gemäß,SPD,140
5752,gemäß,FDP,108
5753,gemäß,BÜNDNIS 90/DIE GRÜNEN,117
5754,gemäß,DIE LINKE,80
5755,gefährlich,CDU/CSU,163
5756,gefährlich,SPD,180
5757,gefährlich,FDP,73
5758,gefährlich,BÜNDNIS 90/DIE GRÜNEN,120
5759,gefährlich,DIE LINKE,95
5760,Solidarität,CDU/CSU,276
5761,Solidarität,SPD,150
5762,Solidarität,FDP,92
5763,Solidarität,BÜNDNIS 90/DIE GRÜNEN,83
5764,Solidarität,DIE LINKE,103
5765,Respekt,CDU/CSU,160
5766,Respekt,SPD,124
5767,Respekt,FDP,73
5768,Respekt,BÜNDNIS 90/DIE GRÜNEN,60
5769,Respekt,DIE LINKE,38
5770,Kompetenz,CDU/CSU,276
5771,Kompetenz,SPD,158
5772,Kompetenz,FDP,101
5773,Kompetenz,BÜNDNIS 90/DIE GRÜNEN,88
5774,Kompetenz,DIE LINKE,63
5775,abbauen,CDU/CSU,32
5776,abbauen,SPD,26
5777,abbauen,FDP,32
5778,abbauen,BÜNDNIS 90/DIE GRÜNEN,23
5779,abbauen,DIE LINKE,24
5780,hinweg,CDU/CSU,190
5781,hinweg,SPD,154
5782,hinweg,FDP,84
5783,hinweg,BÜNDNIS 90/DIE GRÜNEN,71
5784,hinweg,DIE LINKE,56
5785,verwenden,CDU/CSU,61
5786,verwenden,SPD,54
5787,verwenden,FDP,44
5788,verwenden,BÜNDNIS 90/DIE GRÜNEN,33
5789,verwenden,DIE LINKE,25
5790,Akteur,CDU/CSU,150
5791,Akteur,SPD,138
5792,Akteur,FDP,67
5793,Akteur,BÜNDNIS 90/DIE GRÜNEN,51
5794,Akteur,DIE LINKE,45
5795,anpassen,CDU/CSU,42
5796,anpassen,SPD,23
5797,anpassen,FDP,24
5798,anpassen,BÜNDNIS 90/DIE GRÜNEN,18
5799,anpassen,DIE LINKE,11
5800,Menge,CDU/CSU,165
5801,Menge,SPD,183
5802,Menge,FDP,61
5803,Menge,BÜNDNIS 90/DIE GRÜNEN,90
5804,Menge,DIE LINKE,70
5805,geraten,CDU/CSU,114
5806,geraten,SPD,83
5807,geraten,FDP,46
5808,geraten,BÜNDNIS 90/DIE GRÜNEN,51
5809,geraten,DIE LINKE,38
5810,abgeben,CDU/CSU,49
5811,abgeben,SPD,46
5812,abgeben,FDP,20
5813,abgeben,BÜNDNIS 90/DIE GRÜNEN,35
5814,abgeben,DIE LINKE,26
5815,Fonds,CDU/CSU,157
5816,Fonds,SPD,137
5817,Fonds,FDP,64
5818,Fonds,BÜNDNIS 90/DIE GRÜNEN,75
5819,Fonds,DIE LINKE,126
5820,Stunden,CDU/CSU,189
5821,Stunden,SPD,143
5822,Stunden,FDP,59
5823,Stunden,BÜNDNIS 90/DIE GRÜNEN,50
5824,Stunden,DIE LINKE,99
5825,Zustand,CDU/CSU,90
5826,Zustand,SPD,114
5827,Zustand,FDP,52
5828,Zustand,BÜNDNIS 90/DIE GRÜNEN,85
5829,Zustand,DIE LINKE,84
5830,Vorhaben,CDU/CSU,175
5831,Vorhaben,SPD,127
5832,Vorhaben,FDP,68
5833,Vorhaben,BÜNDNIS 90/DIE GRÜNEN,72
5834,Vorhaben,DIE LINKE,70
5835,Marktwirtschaft,CDU/CSU,251
5836,Marktwirtschaft,SPD,60
5837,Marktwirtschaft,FDP,100
5838,Marktwirtschaft,BÜNDNIS 90/DIE GRÜNEN,58
5839,Marktwirtschaft,DIE LINKE,27
5840,toll,CDU/CSU,111
5841,toll,SPD,124
5842,toll,FDP,62
5843,toll,BÜNDNIS 90/DIE GRÜNEN,56
5844,toll,DIE LINKE,76
5845,Hartz,CDU/CSU,238
5846,Hartz,SPD,110
5847,Hartz,FDP,156
5848,Hartz,BÜNDNIS 90/DIE GRÜNEN,76
5849,Hartz,DIE LINKE,435
5850,verläßlich,CDU/CSU,0
5851,verläßlich,SPD,0
5852,verläßlich,FDP,0
5853,verläßlich,BÜNDNIS 90/DIE GRÜNEN,0
5854,verläßlich,DIE LINKE,0
5855,Senior,CDU/CSU,51
5856,Senior,SPD,44
5857,Senior,FDP,25
5858,Senior,BÜNDNIS 90/DIE GRÜNEN,14
5859,Senior,DIE LINKE,39
5860,vollkommen,CDU/CSU,188
5861,vollkommen,SPD,122
5862,vollkommen,FDP,101
5863,vollkommen,BÜNDNIS 90/DIE GRÜNEN,65
5864,vollkommen,DIE LINKE,76
5865,Geschäftsordnung,CDU/CSU,58
5866,Geschäftsordnung,SPD,35
5867,Geschäftsordnung,FDP,14
5868,Geschäftsordnung,BÜNDNIS 90/DIE GRÜNEN,42
5869,Geschäftsordnung,DIE LINKE,36
5870,früher,CDU/CSU,381
5871,früher,SPD,220
5872,früher,FDP,212
5873,früher,BÜNDNIS 90/DIE GRÜNEN,105
5874,früher,DIE LINKE,114
5875,Anzahl,CDU/CSU,137
5876,Anzahl,SPD,119
5877,Anzahl,FDP,59
5878,Anzahl,BÜNDNIS 90/DIE GRÜNEN,49
5879,Anzahl,DIE LINKE,59
5880,weg,CDU/CSU,3729
5881,weg,SPD,2648
5882,weg,FDP,1929
5883,weg,BÜNDNIS 90/DIE GRÜNEN,1723
5884,weg,DIE LINKE,1453
5885,Gemeinschaft,CDU/CSU,269
5886,Gemeinschaft,SPD,172
5887,Gemeinschaft,FDP,128
5888,Gemeinschaft,BÜNDNIS 90/DIE GRÜNEN,72
5889,Gemeinschaft,DIE LINKE,78
5890,Bewertung,CDU/CSU,167
5891,Bewertung,SPD,137
5892,Bewertung,FDP,79
5893,Bewertung,BÜNDNIS 90/DIE GRÜNEN,66
5894,Bewertung,DIE LINKE,52
5895,hängen,CDU/CSU,120
5896,hängen,SPD,97
5897,hängen,FDP,68
5898,hängen,BÜNDNIS 90/DIE GRÜNEN,55
5899,hängen,DIE LINKE,52
5900,Konferenz,CDU/CSU,209
5901,Konferenz,SPD,198
5902,Konferenz,FDP,95
5903,Konferenz,BÜNDNIS 90/DIE GRÜNEN,50
5904,Konferenz,DIE LINKE,71
5905,Verordnung,CDU/CSU,267
5906,Verordnung,SPD,150
5907,Verordnung,FDP,104
5908,Verordnung,BÜNDNIS 90/DIE GRÜNEN,111
5909,Verordnung,DIE LINKE,77
5910,Versuch,CDU/CSU,165
5911,Versuch,SPD,184
5912,Versuch,FDP,90
5913,Versuch,BÜNDNIS 90/DIE GRÜNEN,83
5914,Versuch,DIE LINKE,82
5915,Faktum,CDU/CSU,9
5916,Faktum,SPD,5
5917,Faktum,FDP,3
5918,Faktum,BÜNDNIS 90/DIE GRÜNEN,6
5919,Faktum,DIE LINKE,0
5920,wenden,CDU/CSU,267
5921,wenden,SPD,218
5922,wenden,FDP,154
5923,wenden,BÜNDNIS 90/DIE GRÜNEN,128
5924,wenden,DIE LINKE,145
5925,Herz,CDU/CSU,950
5926,Herz,SPD,536
5927,Herz,FDP,344
5928,Herz,BÜNDNIS 90/DIE GRÜNEN,189
5929,Herz,DIE LINKE,171
5930,Kirche,CDU/CSU,174
5931,Kirche,SPD,110
5932,Kirche,FDP,55
5933,Kirche,BÜNDNIS 90/DIE GRÜNEN,71
5934,Kirche,DIE LINKE,48
5935,gebrauchen,CDU/CSU,12
5936,gebrauchen,SPD,19
5937,gebrauchen,FDP,8
5938,gebrauchen,BÜNDNIS 90/DIE GRÜNEN,16
5939,gebrauchen,DIE LINKE,4
5940,Studium,CDU/CSU,62
5941,Studium,SPD,71
5942,Studium,FDP,21
5943,Studium,BÜNDNIS 90/DIE GRÜNEN,38
5944,Studium,DIE LINKE,49
5945,Vorgehen,CDU/CSU,173
5946,Vorgehen,SPD,113
5947,Vorgehen,FDP,86
5948,Vorgehen,BÜNDNIS 90/DIE GRÜNEN,86
5949,Vorgehen,DIE LINKE,69
5950,Nordafrika,CDU/CSU,51
5951,Nordafrika,SPD,44
5952,Nordafrika,FDP,28
5953,Nordafrika,BÜNDNIS 90/DIE GRÜNEN,27
5954,Nordafrika,DIE LINKE,37
5955,Zug,CDU/CSU,590
5956,Zug,SPD,453
5957,Zug,FDP,265
5958,Zug,BÜNDNIS 90/DIE GRÜNEN,267
5959,Zug,DIE LINKE,299
5960,Zitat,CDU/CSU,126
5961,Zitat,SPD,182
5962,Zitat,FDP,78
5963,Zitat,BÜNDNIS 90/DIE GRÜNEN,85
5964,Zitat,DIE LINKE,70
5965,Stand,CDU/CSU,576
5966,Stand,SPD,448
5967,Stand,FDP,246
5968,Stand,BÜNDNIS 90/DIE GRÜNEN,303
5969,Stand,DIE LINKE,241
5970,Erhöhung,CDU/CSU,259
5971,Erhöhung,SPD,150
5972,Erhöhung,FDP,118
5973,Erhöhung,BÜNDNIS 90/DIE GRÜNEN,74
5974,Erhöhung,DIE LINKE,105
5975,Fukushima,CDU/CSU,37
5976,Fukushima,SPD,54
5977,Fukushima,FDP,19
5978,Fukushima,BÜNDNIS 90/DIE GRÜNEN,48
5979,Fukushima,DIE LINKE,39
5980,historisch,CDU/CSU,187
5981,historisch,SPD,121
5982,historisch,FDP,82
5983,historisch,BÜNDNIS 90/DIE GRÜNEN,96
5984,historisch,DIE LINKE,58
5985,Bundesagentur,CDU/CSU,112
5986,Bundesagentur,SPD,116
5987,Bundesagentur,FDP,59
5988,Bundesagentur,BÜNDNIS 90/DIE GRÜNEN,75
5989,Bundesagentur,DIE LINKE,87
5990,streiten,CDU/CSU,201
5991,streiten,SPD,197
5992,streiten,FDP,89
5993,streiten,BÜNDNIS 90/DIE GRÜNEN,98
5994,streiten,DIE LINKE,72
5995,Vorsitzende,CDU/CSU,120
5996,Vorsitzende,SPD,124
5997,Vorsitzende,FDP,41
5998,Vorsitzende,BÜNDNIS 90/DIE GRÜNEN,68
5999,Vorsitzende,DIE LINKE,59
6000,Überlegung,CDU/CSU,129
6001,Überlegung,SPD,97
6002,Überlegung,FDP,56
6003,Überlegung,BÜNDNIS 90/DIE GRÜNEN,41
6004,Überlegung,DIE LINKE,30
6005,konzentrieren,CDU/CSU,90
6006,konzentrieren,SPD,64
6007,konzentrieren,FDP,52
6008,konzentrieren,BÜNDNIS 90/DIE GRÜNEN,41
6009,konzentrieren,DIE LINKE,18
6010,flächendeckend,CDU/CSU,150
6011,flächendeckend,SPD,102
6012,flächendeckend,FDP,62
6013,flächendeckend,BÜNDNIS 90/DIE GRÜNEN,43
6014,flächendeckend,DIE LINKE,100
6015,alleine,CDU/CSU,149
6016,alleine,SPD,153
6017,alleine,FDP,63
6018,alleine,BÜNDNIS 90/DIE GRÜNEN,69
6019,alleine,DIE LINKE,78
6020,Alternative,CDU/CSU,196
6021,Alternative,SPD,139
6022,Alternative,FDP,100
6023,Alternative,BÜNDNIS 90/DIE GRÜNEN,89
6024,Alternative,DIE LINKE,100
6025,anwenden,CDU/CSU,33
6026,anwenden,SPD,16
6027,anwenden,FDP,14
6028,anwenden,BÜNDNIS 90/DIE GRÜNEN,18
6029,anwenden,DIE LINKE,17
6030,Innenausschuß,CDU/CSU,0
6031,Innenausschuß,SPD,0
6032,Innenausschuß,FDP,0
6033,Innenausschuß,BÜNDNIS 90/DIE GRÜNEN,0
6034,Innenausschuß,DIE LINKE,0
6035,abgeordnet,CDU/CSU,68
6036,abgeordnet,SPD,41
6037,abgeordnet,FDP,13
6038,abgeordnet,BÜNDNIS 90/DIE GRÜNEN,28
6039,abgeordnet,DIE LINKE,29
6040,Bekämpfung,CDU/CSU,217
6041,Bekämpfung,SPD,218
6042,Bekämpfung,FDP,99
6043,Bekämpfung,BÜNDNIS 90/DIE GRÜNEN,87
6044,Bekämpfung,DIE LINKE,94
6045,zwingen,CDU/CSU,161
6046,zwingen,SPD,85
6047,zwingen,FDP,65
6048,zwingen,BÜNDNIS 90/DIE GRÜNEN,94
6049,zwingen,DIE LINKE,73
6050,ohnehin,CDU/CSU,105
6051,ohnehin,SPD,101
6052,ohnehin,FDP,67
6053,ohnehin,BÜNDNIS 90/DIE GRÜNEN,57
6054,ohnehin,DIE LINKE,87
6055,Energiepolitik,CDU/CSU,138
6056,Energiepolitik,SPD,133
6057,Energiepolitik,FDP,27
6058,Energiepolitik,BÜNDNIS 90/DIE GRÜNEN,63
6059,Energiepolitik,DIE LINKE,22
6060,vonseiten,CDU/CSU,115
6061,vonseiten,SPD,109
6062,vonseiten,FDP,56
6063,vonseiten,BÜNDNIS 90/DIE GRÜNEN,67
6064,vonseiten,DIE LINKE,31
6065,Etat,CDU/CSU,130
6066,Etat,SPD,116
6067,Etat,FDP,58
6068,Etat,BÜNDNIS 90/DIE GRÜNEN,74
6069,Etat,DIE LINKE,73
