klassisch,SPD,56
klassisch,FDP,31
klassisch,"BÜNDNIS 90/DIE GRÜNEN",30
klassisch,"DIE LINKE",28
Berechnung,CDU/CSU,83
Berechnung,SPD,131
Berechnung,FDP,45
Berechnung,"BÜNDNIS 90/DIE GRÜNEN",53
Berechnung,"DIE LINKE",91
äußerst,CDU/CSU,68
äußerst,SPD,53
äußerst,FDP,39
äußerst,"BÜNDNIS 90/DIE GRÜNEN",48
äußerst,"DIE LINKE",48
menschenrecht,CDU/CSU,61
menschenrecht,SPD,49
menschenrecht,FDP,20
menschenrecht,"BÜNDNIS 90/DIE GRÜNEN",48
menschenrecht,"DIE LINKE",23
überflüssig,CDU/CSU,60
überflüssig,SPD,48
überflüssig,FDP,41
überflüssig,"BÜNDNIS 90/DIE GRÜNEN",33
überflüssig,"DIE LINKE",38
Statistik,CDU/CSU,82
Statistik,SPD,71
Statistik,FDP,47
Statistik,"BÜNDNIS 90/DIE GRÜNEN",46
Statistik,"DIE LINKE",78
Barthle,CDU/CSU,9
Barthle,SPD,60
Barthle,FDP,12
Barthle,"BÜNDNIS 90/DIE GRÜNEN",26
Barthle,"DIE LINKE",12
Wahlperiode,CDU/CSU,75
Wahlperiode,SPD,58
Wahlperiode,FDP,37
Wahlperiode,"BÜNDNIS 90/DIE GRÜNEN",62
Wahlperiode,"DIE LINKE",46
Wahrnehmung,CDU/CSU,84
Wahrnehmung,SPD,51
Wahrnehmung,FDP,41
Wahrnehmung,"BÜNDNIS 90/DIE GRÜNEN",23
Wahrnehmung,"DIE LINKE",29
absehbar,CDU/CSU,80
absehbar,SPD,75
absehbar,FDP,28
absehbar,"BÜNDNIS 90/DIE GRÜNEN",35
absehbar,"DIE LINKE",45
versichern,CDU/CSU,30
versichern,SPD,31
versichern,FDP,23
versichern,"BÜNDNIS 90/DIE GRÜNEN",17
versichern,"DIE LINKE",21
eventuell,CDU/CSU,67
eventuell,SPD,59
eventuell,FDP,35
eventuell,"BÜNDNIS 90/DIE GRÜNEN",29
eventuell,"DIE LINKE",32
demografische,CDU/CSU,277
demografische,SPD,137
demografische,FDP,138
demografische,"BÜNDNIS 90/DIE GRÜNEN",84
demografische,"DIE LINKE",55
Rußland,CDU/CSU,0
Rußland,SPD,0
Rußland,FDP,0
Rußland,"BÜNDNIS 90/DIE GRÜNEN",0
Rußland,"DIE LINKE",0
erkennbar,CDU/CSU,97
erkennbar,SPD,58
erkennbar,FDP,37
erkennbar,"BÜNDNIS 90/DIE GRÜNEN",31
erkennbar,"DIE LINKE",28
Volumen,CDU/CSU,77
Volumen,SPD,65
Volumen,FDP,33
Volumen,"BÜNDNIS 90/DIE GRÜNEN",30
Volumen,"DIE LINKE",16
laden,CDU/CSU,137
laden,SPD,143
laden,FDP,79
laden,"BÜNDNIS 90/DIE GRÜNEN",82
laden,"DIE LINKE",88
wehren,CDU/CSU,80
wehren,SPD,59
wehren,FDP,39
wehren,"BÜNDNIS 90/DIE GRÜNEN",56
wehren,"DIE LINKE",70
präsentieren,CDU/CSU,39
präsentieren,SPD,47
präsentieren,FDP,24
präsentieren,"BÜNDNIS 90/DIE GRÜNEN",20
präsentieren,"DIE LINKE",13
EFSF,CDU/CSU,65
EFSF,SPD,19
EFSF,FDP,24
EFSF,"BÜNDNIS 90/DIE GRÜNEN",32
EFSF,"DIE LINKE",11
wobei,CDU/CSU,68
wobei,SPD,46
wobei,FDP,30
wobei,"BÜNDNIS 90/DIE GRÜNEN",21
wobei,"DIE LINKE",31
Verteidigungsausschuß,CDU/CSU,0
Verteidigungsausschuß,SPD,0
Verteidigungsausschuß,FDP,0
Verteidigungsausschuß,"BÜNDNIS 90/DIE GRÜNEN",0
Verteidigungsausschuß,"DIE LINKE",0
Hintze,CDU/CSU,8
Hintze,SPD,10
Hintze,FDP,7
Hintze,"BÜNDNIS 90/DIE GRÜNEN",16
Hintze,"DIE LINKE",6
Pflegeversicherung,CDU/CSU,72
Pflegeversicherung,SPD,29
Pflegeversicherung,FDP,18
Pflegeversicherung,"BÜNDNIS 90/DIE GRÜNEN",27
Pflegeversicherung,"DIE LINKE",25
Führung,CDU/CSU,327
Führung,SPD,225
Führung,FDP,104
Führung,"BÜNDNIS 90/DIE GRÜNEN",103
Führung,"DIE LINKE",83
Oppermann,CDU/CSU,55
Oppermann,SPD,5
Oppermann,FDP,41
Oppermann,"BÜNDNIS 90/DIE GRÜNEN",3
Oppermann,"DIE LINKE",4
Buch,CDU/CSU,137
Buch,SPD,81
Buch,FDP,44
Buch,"BÜNDNIS 90/DIE GRÜNEN",57
Buch,"DIE LINKE",64
Roßmann,CDU/CSU,0
Roßmann,SPD,0
Roßmann,FDP,0
Roßmann,"BÜNDNIS 90/DIE GRÜNEN",0
Roßmann,"DIE LINKE",0
Steuerpolitik,CDU/CSU,44
Steuerpolitik,SPD,78
Steuerpolitik,FDP,43
Steuerpolitik,"BÜNDNIS 90/DIE GRÜNEN",19
Steuerpolitik,"DIE LINKE",34
Rohstoff,CDU/CSU,378
Rohstoff,SPD,195
Rohstoff,FDP,123
Rohstoff,"BÜNDNIS 90/DIE GRÜNEN",150
Rohstoff,"DIE LINKE",199
Notz,CDU/CSU,44
Notz,SPD,5
Notz,FDP,23
Notz,"BÜNDNIS 90/DIE GRÜNEN",0
Notz,"DIE LINKE",0
pauschal,CDU/CSU,151
pauschal,SPD,262
pauschal,FDP,69
pauschal,"BÜNDNIS 90/DIE GRÜNEN",79
pauschal,"DIE LINKE",113
gehend,CDU/CSU,470
gehend,SPD,270
gehend,FDP,191
gehend,"BÜNDNIS 90/DIE GRÜNEN",187
gehend,"DIE LINKE",189
schwerwiegend,CDU/CSU,37
schwerwiegend,SPD,49
schwerwiegend,FDP,10
schwerwiegend,"BÜNDNIS 90/DIE GRÜNEN",33
schwerwiegend,"DIE LINKE",32
Spitze,CDU/CSU,340
Spitze,SPD,211
Spitze,FDP,119
Spitze,"BÜNDNIS 90/DIE GRÜNEN",87
Spitze,"DIE LINKE",136
Regierungsverantwortung,CDU/CSU,68
Regierungsverantwortung,SPD,34
Regierungsverantwortung,FDP,84
Regierungsverantwortung,"BÜNDNIS 90/DIE GRÜNEN",5
Regierungsverantwortung,"DIE LINKE",4
Palästina,CDU/CSU,20
Palästina,SPD,33
Palästina,FDP,24
Palästina,"BÜNDNIS 90/DIE GRÜNEN",4
Palästina,"DIE LINKE",55
Umbau,CDU/CSU,78
Umbau,SPD,66
Umbau,FDP,40
Umbau,"BÜNDNIS 90/DIE GRÜNEN",44
Umbau,"DIE LINKE",60
europaweit,CDU/CSU,94
europaweit,SPD,59
europaweit,FDP,53
europaweit,"BÜNDNIS 90/DIE GRÜNEN",30
europaweit,"DIE LINKE",63
Schick,CDU/CSU,189
Schick,SPD,80
Schick,FDP,55
Schick,"BÜNDNIS 90/DIE GRÜNEN",37
Schick,"DIE LINKE",43
sanieren,CDU/CSU,33
sanieren,SPD,21
sanieren,FDP,18
sanieren,"BÜNDNIS 90/DIE GRÜNEN",14
sanieren,"DIE LINKE",12
Rechtslage,CDU/CSU,88
Rechtslage,SPD,35
Rechtslage,FDP,32
Rechtslage,"BÜNDNIS 90/DIE GRÜNEN",47
Rechtslage,"DIE LINKE",30
vielfach,CDU/CSU,72
vielfach,SPD,48
vielfach,FDP,24
vielfach,"BÜNDNIS 90/DIE GRÜNEN",20
vielfach,"DIE LINKE",27
Koppelin,CDU/CSU,13
Koppelin,SPD,56
Koppelin,FDP,4
Koppelin,"BÜNDNIS 90/DIE GRÜNEN",16
Koppelin,"DIE LINKE",6
Verdacht,CDU/CSU,61
Verdacht,SPD,70
Verdacht,FDP,30
Verdacht,"BÜNDNIS 90/DIE GRÜNEN",52
Verdacht,"DIE LINKE",49
Kohl,CDU/CSU,182
Kohl,SPD,114
Kohl,FDP,83
Kohl,"BÜNDNIS 90/DIE GRÜNEN",174
Kohl,"DIE LINKE",123
Großteil,CDU/CSU,72
Großteil,SPD,41
Großteil,FDP,34
Großteil,"BÜNDNIS 90/DIE GRÜNEN",39
Großteil,"DIE LINKE",33
Präimplantationsdiagnostik,CDU/CSU,6
Präimplantationsdiagnostik,SPD,33
Präimplantationsdiagnostik,FDP,26
Präimplantationsdiagnostik,"BÜNDNIS 90/DIE GRÜNEN",3
Präimplantationsdiagnostik,"DIE LINKE",10
vermutlich,CDU/CSU,50
vermutlich,SPD,54
vermutlich,FDP,18
vermutlich,"BÜNDNIS 90/DIE GRÜNEN",31
vermutlich,"DIE LINKE",27
Subvention,CDU/CSU,95
Subvention,SPD,88
Subvention,FDP,92
Subvention,"BÜNDNIS 90/DIE GRÜNEN",155
Subvention,"DIE LINKE",38
Einigung,CDU/CSU,79
Einigung,SPD,83
Einigung,FDP,32
Einigung,"BÜNDNIS 90/DIE GRÜNEN",37
Einigung,"DIE LINKE",25
Eigentum,CDU/CSU,109
Eigentum,SPD,40
Eigentum,FDP,68
Eigentum,"BÜNDNIS 90/DIE GRÜNEN",46
Eigentum,"DIE LINKE",66
Meldung,CDU/CSU,51
Meldung,SPD,60
Meldung,FDP,21
Meldung,"BÜNDNIS 90/DIE GRÜNEN",23
Meldung,"DIE LINKE",29
Ehe,CDU/CSU,246
Ehe,SPD,167
Ehe,FDP,112
Ehe,"BÜNDNIS 90/DIE GRÜNEN",157
Ehe,"DIE LINKE",102
Gesichtspunkt,CDU/CSU,113
Gesichtspunkt,SPD,56
Gesichtspunkt,FDP,30
Gesichtspunkt,"BÜNDNIS 90/DIE GRÜNEN",20
Gesichtspunkt,"DIE LINKE",17
dahinter,CDU/CSU,57
dahinter,SPD,68
dahinter,FDP,25
dahinter,"BÜNDNIS 90/DIE GRÜNEN",23
dahinter,"DIE LINKE",39
Ausbildungsplatz,CDU/CSU,22
Ausbildungsplatz,SPD,26
Ausbildungsplatz,FDP,7
Ausbildungsplatz,"BÜNDNIS 90/DIE GRÜNEN",6
Ausbildungsplatz,"DIE LINKE",30
israelisch,CDU/CSU,80
israelisch,SPD,63
israelisch,FDP,31
israelisch,"BÜNDNIS 90/DIE GRÜNEN",39
israelisch,"DIE LINKE",55
würdigen,CDU/CSU,77
würdigen,SPD,56
würdigen,FDP,44
würdigen,"BÜNDNIS 90/DIE GRÜNEN",42
würdigen,"DIE LINKE",52
Gemmeke,CDU/CSU,34
Gemmeke,SPD,3
Gemmeke,FDP,21
Gemmeke,"BÜNDNIS 90/DIE GRÜNEN",0
Gemmeke,"DIE LINKE",0
wiederholt,CDU/CSU,105
wiederholt,SPD,92
wiederholt,FDP,40
wiederholt,"BÜNDNIS 90/DIE GRÜNEN",53
wiederholt,"DIE LINKE",55
entfernen,CDU/CSU,6
entfernen,SPD,11
entfernen,FDP,3
entfernen,"BÜNDNIS 90/DIE GRÜNEN",5
entfernen,"DIE LINKE",3
Jahren,CDU/CSU,2593
Jahren,SPD,1759
Jahren,FDP,1113
Jahren,"BÜNDNIS 90/DIE GRÜNEN",1033
Jahren,"DIE LINKE",1145
solidarisch,CDU/CSU,79
solidarisch,SPD,76
solidarisch,FDP,37
solidarisch,"BÜNDNIS 90/DIE GRÜNEN",38
solidarisch,"DIE LINKE",139
Bundeswirtschaftsminister,CDU/CSU,63
Bundeswirtschaftsminister,SPD,89
Bundeswirtschaftsminister,FDP,47
Bundeswirtschaftsminister,"BÜNDNIS 90/DIE GRÜNEN",21
Bundeswirtschaftsminister,"DIE LINKE",19
anstreben,CDU/CSU,43
anstreben,SPD,21
anstreben,FDP,18
anstreben,"BÜNDNIS 90/DIE GRÜNEN",7
anstreben,"DIE LINKE",10
Buchstabe,CDU/CSU,11
Buchstabe,SPD,19
Buchstabe,FDP,3
Buchstabe,"BÜNDNIS 90/DIE GRÜNEN",5
Buchstabe,"DIE LINKE",4
anstehend,CDU/CSU,93
anstehend,SPD,60
anstehend,FDP,17
anstehend,"BÜNDNIS 90/DIE GRÜNEN",28
anstehend,"DIE LINKE",14
Vermögen,CDU/CSU,150
Vermögen,SPD,157
Vermögen,FDP,102
Vermögen,"BÜNDNIS 90/DIE GRÜNEN",86
Vermögen,"DIE LINKE",268
funktionierend,CDU/CSU,96
funktionierend,SPD,63
funktionierend,FDP,45
funktionierend,"BÜNDNIS 90/DIE GRÜNEN",44
funktionierend,"DIE LINKE",20
Veranstaltung,CDU/CSU,105
Veranstaltung,SPD,82
Veranstaltung,FDP,47
Veranstaltung,"BÜNDNIS 90/DIE GRÜNEN",47
Veranstaltung,"DIE LINKE",37
Arnold,CDU/CSU,52
Arnold,SPD,6
Arnold,FDP,22
Arnold,"BÜNDNIS 90/DIE GRÜNEN",7
Arnold,"DIE LINKE",2
Uwe,CDU/CSU,6
Uwe,SPD,4
Uwe,FDP,8
Uwe,"BÜNDNIS 90/DIE GRÜNEN",1
Uwe,"DIE LINKE",0
einladen,CDU/CSU,11
einladen,SPD,18
einladen,FDP,10
einladen,"BÜNDNIS 90/DIE GRÜNEN",13
einladen,"DIE LINKE",11
betreffend,CDU/CSU,66
betreffend,SPD,47
betreffend,FDP,18
betreffend,"BÜNDNIS 90/DIE GRÜNEN",36
betreffend,"DIE LINKE",24
Erde,CDU/CSU,77
Erde,SPD,57
Erde,FDP,36
Erde,"BÜNDNIS 90/DIE GRÜNEN",38
Erde,"DIE LINKE",60
berechtigt,CDU/CSU,269
berechtigt,SPD,177
berechtigt,FDP,153
berechtigt,"BÜNDNIS 90/DIE GRÜNEN",118
berechtigt,"DIE LINKE",137
Niedersachsen,CDU/CSU,61
Niedersachsen,SPD,101
Niedersachsen,FDP,29
Niedersachsen,"BÜNDNIS 90/DIE GRÜNEN",44
Niedersachsen,"DIE LINKE",33
Stephan,CDU/CSU,10
Stephan,SPD,4
Stephan,FDP,1
Stephan,"BÜNDNIS 90/DIE GRÜNEN",2
Stephan,"DIE LINKE",1
anhand,CDU/CSU,60
anhand,SPD,62
anhand,FDP,39
anhand,"BÜNDNIS 90/DIE GRÜNEN",22
anhand,"DIE LINKE",16
Faktor,CDU/CSU,119
Faktor,SPD,47
Faktor,FDP,63
Faktor,"BÜNDNIS 90/DIE GRÜNEN",33
Faktor,"DIE LINKE",21
Reise,CDU/CSU,167
Reise,SPD,125
Reise,FDP,79
Reise,"BÜNDNIS 90/DIE GRÜNEN",114
Reise,"DIE LINKE",56
Behm,CDU/CSU,2
Behm,SPD,4
Behm,FDP,5
Behm,"BÜNDNIS 90/DIE GRÜNEN",1
Behm,"DIE LINKE",1
Nachbar,CDU/CSU,215
Nachbar,SPD,159
Nachbar,FDP,85
Nachbar,"BÜNDNIS 90/DIE GRÜNEN",95
Nachbar,"DIE LINKE",62
Schicksal,CDU/CSU,103
Schicksal,SPD,63
Schicksal,FDP,38
Schicksal,"BÜNDNIS 90/DIE GRÜNEN",31
Schicksal,"DIE LINKE",37
Geist,CDU/CSU,112
Geist,SPD,80
Geist,FDP,45
Geist,"BÜNDNIS 90/DIE GRÜNEN",47
Geist,"DIE LINKE",45
ruhig,CDU/CSU,140
ruhig,SPD,132
ruhig,FDP,62
ruhig,"BÜNDNIS 90/DIE GRÜNEN",64
ruhig,"DIE LINKE",57
Kontext,CDU/CSU,91
Kontext,SPD,42
Kontext,FDP,38
Kontext,"BÜNDNIS 90/DIE GRÜNEN",37
Kontext,"DIE LINKE",20
erstellen,CDU/CSU,259
erstellen,SPD,205
erstellen,FDP,129
erstellen,"BÜNDNIS 90/DIE GRÜNEN",119
erstellen,"DIE LINKE",92
Konjunktur,CDU/CSU,205
Konjunktur,SPD,161
Konjunktur,FDP,92
Konjunktur,"BÜNDNIS 90/DIE GRÜNEN",90
Konjunktur,"DIE LINKE",101
Grundrecht,CDU/CSU,125
Grundrecht,SPD,88
Grundrecht,FDP,73
Grundrecht,"BÜNDNIS 90/DIE GRÜNEN",98
Grundrecht,"DIE LINKE",90
verschieben,CDU/CSU,17
verschieben,SPD,37
verschieben,FDP,13
verschieben,"BÜNDNIS 90/DIE GRÜNEN",14
verschieben,"DIE LINKE",16
Einschränkung,CDU/CSU,73
Einschränkung,SPD,57
Einschränkung,FDP,37
Einschränkung,"BÜNDNIS 90/DIE GRÜNEN",43
Einschränkung,"DIE LINKE",46
Vorbereitung,CDU/CSU,85
Vorbereitung,SPD,62
Vorbereitung,FDP,25
Vorbereitung,"BÜNDNIS 90/DIE GRÜNEN",26
Vorbereitung,"DIE LINKE",23
aussteigen,CDU/CSU,33
aussteigen,SPD,17
aussteigen,FDP,13
aussteigen,"BÜNDNIS 90/DIE GRÜNEN",14
aussteigen,"DIE LINKE",15
decken,CDU/CSU,250
decken,SPD,180
decken,FDP,108
decken,"BÜNDNIS 90/DIE GRÜNEN",85
decken,"DIE LINKE",148
künstlich,CDU/CSU,31
künstlich,SPD,30
künstlich,FDP,23
künstlich,"BÜNDNIS 90/DIE GRÜNEN",16
künstlich,"DIE LINKE",21
Viertel,CDU/CSU,66
Viertel,SPD,70
Viertel,FDP,46
Viertel,"BÜNDNIS 90/DIE GRÜNEN",31
Viertel,"DIE LINKE",68
stabilisieren,CDU/CSU,103
stabilisieren,SPD,36
stabilisieren,FDP,31
stabilisieren,"BÜNDNIS 90/DIE GRÜNEN",26
stabilisieren,"DIE LINKE",12
Keul,CDU/CSU,23
Keul,SPD,5
Keul,FDP,10
Keul,"BÜNDNIS 90/DIE GRÜNEN",3
Keul,"DIE LINKE",1
ausgleichen,CDU/CSU,40
ausgleichen,SPD,22
ausgleichen,FDP,16
ausgleichen,"BÜNDNIS 90/DIE GRÜNEN",9
ausgleichen,"DIE LINKE",17
mitwirken,CDU/CSU,25
mitwirken,SPD,7
mitwirken,FDP,12
mitwirken,"BÜNDNIS 90/DIE GRÜNEN",10
mitwirken,"DIE LINKE",12
stehend,CDU/CSU,640
stehend,SPD,367
stehend,FDP,277
stehend,"BÜNDNIS 90/DIE GRÜNEN",208
stehend,"DIE LINKE",195
stoßen,CDU/CSU,135
stoßen,SPD,124
stoßen,FDP,87
stoßen,"BÜNDNIS 90/DIE GRÜNEN",63
stoßen,"DIE LINKE",67
Mast,CDU/CSU,66
Mast,SPD,50
Mast,FDP,50
Mast,"BÜNDNIS 90/DIE GRÜNEN",14
Mast,"DIE LINKE",27
Zivilbevölkerung,CDU/CSU,22
Zivilbevölkerung,SPD,18
Zivilbevölkerung,FDP,14
Zivilbevölkerung,"BÜNDNIS 90/DIE GRÜNEN",15
Zivilbevölkerung,"DIE LINKE",28
Zins,CDU/CSU,173
Zins,SPD,86
Zins,FDP,81
Zins,"BÜNDNIS 90/DIE GRÜNEN",69
Zins,"DIE LINKE",105
genehmigen,CDU/CSU,7
genehmigen,SPD,10
genehmigen,FDP,5
genehmigen,"BÜNDNIS 90/DIE GRÜNEN",8
genehmigen,"DIE LINKE",4
viert,CDU/CSU,256
viert,SPD,202
viert,FDP,101
viert,"BÜNDNIS 90/DIE GRÜNEN",116
viert,"DIE LINKE",113
Claudia,CDU/CSU,7
Claudia,SPD,1
Claudia,FDP,5
Claudia,"BÜNDNIS 90/DIE GRÜNEN",3
Claudia,"DIE LINKE",3
Fuchs,CDU/CSU,8
Fuchs,SPD,71
Fuchs,FDP,2
Fuchs,"BÜNDNIS 90/DIE GRÜNEN",45
Fuchs,"DIE LINKE",11
Birkwald,CDU/CSU,82
Birkwald,SPD,16
Birkwald,FDP,57
Birkwald,"BÜNDNIS 90/DIE GRÜNEN",3
Birkwald,"DIE LINKE",7
Ostdeutschland,CDU/CSU,91
Ostdeutschland,SPD,88
Ostdeutschland,FDP,22
Ostdeutschland,"BÜNDNIS 90/DIE GRÜNEN",36
Ostdeutschland,"DIE LINKE",73
Stinner,CDU/CSU,25
Stinner,SPD,27
Stinner,FDP,4
Stinner,"BÜNDNIS 90/DIE GRÜNEN",22
Stinner,"DIE LINKE",10
Ruhe,CDU/CSU,109
Ruhe,SPD,73
Ruhe,FDP,77
Ruhe,"BÜNDNIS 90/DIE GRÜNEN",35
Ruhe,"DIE LINKE",43
intelligent,CDU/CSU,94
intelligent,SPD,63
intelligent,FDP,39
intelligent,"BÜNDNIS 90/DIE GRÜNEN",24
intelligent,"DIE LINKE",16
vermuten,CDU/CSU,17
vermuten,SPD,24
vermuten,FDP,13
vermuten,"BÜNDNIS 90/DIE GRÜNEN",13
vermuten,"DIE LINKE",12
Fläche,CDU/CSU,183
Fläche,SPD,170
Fläche,FDP,84
Fläche,"BÜNDNIS 90/DIE GRÜNEN",86
Fläche,"DIE LINKE",107
Firma,CDU/CSU,23
Firma,SPD,44
Firma,FDP,13
Firma,"BÜNDNIS 90/DIE GRÜNEN",31
Firma,"DIE LINKE",50
Gehring,CDU/CSU,36
Gehring,SPD,4
Gehring,FDP,7
Gehring,"BÜNDNIS 90/DIE GRÜNEN",1
Gehring,"DIE LINKE",1
Abwägung,CDU/CSU,64
Abwägung,SPD,36
Abwägung,FDP,52
Abwägung,"BÜNDNIS 90/DIE GRÜNEN",32
Abwägung,"DIE LINKE",22
vorhalten,CDU/CSU,34
vorhalten,SPD,18
vorhalten,FDP,22
vorhalten,"BÜNDNIS 90/DIE GRÜNEN",17
vorhalten,"DIE LINKE",6
Justiz,CDU/CSU,189
Justiz,SPD,150
Justiz,FDP,120
Justiz,"BÜNDNIS 90/DIE GRÜNEN",110
Justiz,"DIE LINKE",108
verändert,CDU/CSU,211
verändert,SPD,216
verändert,FDP,118
verändert,"BÜNDNIS 90/DIE GRÜNEN",99
verändert,"DIE LINKE",101
Nüßlein,CDU/CSU,3
Nüßlein,SPD,42
Nüßlein,FDP,4
Nüßlein,"BÜNDNIS 90/DIE GRÜNEN",25
Nüßlein,"DIE LINKE",8
Heimat,CDU/CSU,246
Heimat,SPD,90
Heimat,FDP,63
Heimat,"BÜNDNIS 90/DIE GRÜNEN",49
Heimat,"DIE LINKE",53
Änderungsantrag,CDU/CSU,39
Änderungsantrag,SPD,50
Änderungsantrag,FDP,19
Änderungsantrag,"BÜNDNIS 90/DIE GRÜNEN",59
Änderungsantrag,"DIE LINKE",48
Kreis,CDU/CSU,170
Kreis,SPD,128
Kreis,FDP,60
Kreis,"BÜNDNIS 90/DIE GRÜNEN",70
Kreis,"DIE LINKE",62
etablieren,CDU/CSU,51
etablieren,SPD,20
etablieren,FDP,17
etablieren,"BÜNDNIS 90/DIE GRÜNEN",13
etablieren,"DIE LINKE",10
Kraftwerk,CDU/CSU,118
Kraftwerk,SPD,103
Kraftwerk,FDP,84
Kraftwerk,"BÜNDNIS 90/DIE GRÜNEN",60
Kraftwerk,"DIE LINKE",45
heranziehen,CDU/CSU,15
heranziehen,SPD,16
heranziehen,FDP,4
heranziehen,"BÜNDNIS 90/DIE GRÜNEN",5
heranziehen,"DIE LINKE",11
Wahlkampf,CDU/CSU,101
Wahlkampf,SPD,76
Wahlkampf,FDP,53
Wahlkampf,"BÜNDNIS 90/DIE GRÜNEN",60
Wahlkampf,"DIE LINKE",34
dortig,CDU/CSU,74
dortig,SPD,47
dortig,FDP,28
dortig,"BÜNDNIS 90/DIE GRÜNEN",27
dortig,"DIE LINKE",26
Koordinierung,CDU/CSU,88
Koordinierung,SPD,63
Koordinierung,FDP,31
Koordinierung,"BÜNDNIS 90/DIE GRÜNEN",27
Koordinierung,"DIE LINKE",19
Sitte,CDU/CSU,32
Sitte,SPD,15
Sitte,FDP,8
Sitte,"BÜNDNIS 90/DIE GRÜNEN",7
Sitte,"DIE LINKE",4
bilateral,CDU/CSU,103
bilateral,SPD,38
bilateral,FDP,46
bilateral,"BÜNDNIS 90/DIE GRÜNEN",24
bilateral,"DIE LINKE",21
bedauern,CDU/CSU,21
bedauern,SPD,30
bedauern,FDP,14
bedauern,"BÜNDNIS 90/DIE GRÜNEN",3
bedauern,"DIE LINKE",7
moralisch,CDU/CSU,75
moralisch,SPD,35
moralisch,FDP,33
moralisch,"BÜNDNIS 90/DIE GRÜNEN",20
moralisch,"DIE LINKE",31
günstig,CDU/CSU,225
günstig,SPD,133
günstig,FDP,77
günstig,"BÜNDNIS 90/DIE GRÜNEN",83
günstig,"DIE LINKE",86
einbinden,CDU/CSU,18
einbinden,SPD,8
einbinden,FDP,6
einbinden,"BÜNDNIS 90/DIE GRÜNEN",5
einbinden,"DIE LINKE",4
Qualifizierung,CDU/CSU,63
Qualifizierung,SPD,103
Qualifizierung,FDP,32
Qualifizierung,"BÜNDNIS 90/DIE GRÜNEN",61
Qualifizierung,"DIE LINKE",28
legitim,CDU/CSU,104
legitim,SPD,98
legitim,FDP,45
legitim,"BÜNDNIS 90/DIE GRÜNEN",41
legitim,"DIE LINKE",33
Austausch,CDU/CSU,85
Austausch,SPD,50
Austausch,FDP,32
Austausch,"BÜNDNIS 90/DIE GRÜNEN",35
Austausch,"DIE LINKE",30
Kahrs,CDU/CSU,26
Kahrs,SPD,6
Kahrs,FDP,17
Kahrs,"BÜNDNIS 90/DIE GRÜNEN",1
Kahrs,"DIE LINKE",1
Klimawandel,CDU/CSU,100
Klimawandel,SPD,98
Klimawandel,FDP,40
Klimawandel,"BÜNDNIS 90/DIE GRÜNEN",88
Klimawandel,"DIE LINKE",55
Klimafonds,CDU/CSU,39
Klimafonds,SPD,30
Klimafonds,FDP,18
Klimafonds,"BÜNDNIS 90/DIE GRÜNEN",31
Klimafonds,"DIE LINKE",12
besprechen,CDU/CSU,32
besprechen,SPD,27
besprechen,FDP,16
besprechen,"BÜNDNIS 90/DIE GRÜNEN",4
besprechen,"DIE LINKE",6
Kompromiß,CDU/CSU,0
Kompromiß,SPD,0
Kompromiß,FDP,0
Kompromiß,"BÜNDNIS 90/DIE GRÜNEN",0
Kompromiß,"DIE LINKE",0
Einbeziehung,CDU/CSU,89
Einbeziehung,SPD,52
Einbeziehung,FDP,40
Einbeziehung,"BÜNDNIS 90/DIE GRÜNEN",38
Einbeziehung,"DIE LINKE",26
krank,CDU/CSU,240
krank,SPD,168
krank,FDP,100
krank,"BÜNDNIS 90/DIE GRÜNEN",149
krank,"DIE LINKE",119
Gestaltung,CDU/CSU,123
Gestaltung,SPD,149
Gestaltung,FDP,63
Gestaltung,"BÜNDNIS 90/DIE GRÜNEN",73
Gestaltung,"DIE LINKE",45
Durchführung,CDU/CSU,96
Durchführung,SPD,45
Durchführung,FDP,40
Durchführung,"BÜNDNIS 90/DIE GRÜNEN",29
Durchführung,"DIE LINKE",24
Kelber,CDU/CSU,104
Kelber,SPD,9
Kelber,FDP,72
Kelber,"BÜNDNIS 90/DIE GRÜNEN",5
Kelber,"DIE LINKE",0
Gehrcke,CDU/CSU,28
Gehrcke,SPD,11
Gehrcke,FDP,20
Gehrcke,"BÜNDNIS 90/DIE GRÜNEN",13
Gehrcke,"DIE LINKE",9
aufbringen,CDU/CSU,34
aufbringen,SPD,21
aufbringen,FDP,17
aufbringen,"BÜNDNIS 90/DIE GRÜNEN",13
aufbringen,"DIE LINKE",19
aufs,CDU/CSU,495
aufs,SPD,427
aufs,FDP,276
aufs,"BÜNDNIS 90/DIE GRÜNEN",289
aufs,"DIE LINKE",263
einmalig,CDU/CSU,60
einmalig,SPD,56
einmalig,FDP,27
einmalig,"BÜNDNIS 90/DIE GRÜNEN",29
einmalig,"DIE LINKE",25
Daðdelen,CDU/CSU,22
Daðdelen,SPD,7
Daðdelen,FDP,5
Daðdelen,"BÜNDNIS 90/DIE GRÜNEN",8
Daðdelen,"DIE LINKE",3
einstimmig,CDU/CSU,50
einstimmig,SPD,38
einstimmig,FDP,25
einstimmig,"BÜNDNIS 90/DIE GRÜNEN",24
einstimmig,"DIE LINKE",17
Berücksichtigung,CDU/CSU,86
Berücksichtigung,SPD,55
Berücksichtigung,FDP,55
Berücksichtigung,"BÜNDNIS 90/DIE GRÜNEN",23
Berücksichtigung,"DIE LINKE",15
Brücke,CDU/CSU,124
Brücke,SPD,69
Brücke,FDP,66
